,season,Lg,Team,W,L,W_L_Pct,Finish,SRS,Pace,Rel_Pace,ORtg,Rel_ORtg,DRtg,Rel_DRtg,Playoffs,Coaches,Top_WS,TRtg,WP82G
1374,2010-11,NBA,San Antonio Spurs*,61,21,0.744,1st of 5,5.86,92.3,0.2,111.8,4.5,105.6,-1.7,Lost W. Conf. 1st Rnd.,G. Popovich (61-21),"M. Ginóbili ,9.9",6.200000000000003,61.008
1375,2009-10,NBA,San Antonio Spurs*,50,32,0.61,2nd of 5,5.07,91.7,-1.0,110.0,2.4,104.5,-3.1,Lost W. Conf. Semis,G. Popovich (50-32),"T. Duncan ,10.9",5.5,50.019999999999996
1376,2008-09,NBA,San Antonio Spurs*,54,28,0.659,1st of 5,3.36,88.4,-3.3,108.5,0.2,104.3,-4.0,Lost W. Conf. 1st Rnd.,G. Popovich (54-28),"T. Duncan ,10.1",4.200000000000003,54.038000000000004
1377,2007-08,NBA,San Antonio Spurs*,56,26,0.683,2nd of 5,5.1,88.8,-3.6,107.2,-0.3,101.8,-5.7,Lost W. Conf. Finals,G. Popovich (56-26),"M. Ginóbili ,11.1",5.400000000000006,56.00600000000001
1378,2006-07,NBA,San Antonio Spurs*,58,24,0.707,2nd of 5,8.35,89.8,-2.1,109.2,2.7,99.9,-6.6,Won Finals,G. Popovich (58-24),"T. Duncan ,13.0",9.299999999999997,57.974
1379,2005-06,NBA,San Antonio Spurs*,63,19,0.768,1st of 5,6.69,88.5,-2.0,107.3,1.1,99.6,-6.6,Lost W. Conf. Semis,G. Popovich (63-19),"T. Duncan ,10.8",7.700000000000003,62.976
1380,2004-05,NBA,San Antonio Spurs*,59,23,0.72,1st of 5,7.84,88.9,-2.0,107.5,1.4,98.8,-7.3,Won Finals,G. Popovich (59-23),"T. Duncan ,11.2",8.700000000000003,59.04
1381,2003-04,NBA,San Antonio Spurs*,57,25,0.695,2nd of 7,7.51,89.2,-0.9,102.2,-0.7,94.1,-8.8,Lost W. Conf. Semis,G. Popovich (57-25),"T. Duncan ,13.1",8.100000000000009,56.989999999999995
1382,2002-03,NBA,San Antonio Spurs*,60,22,0.732,1st of 7,5.65,90.0,-1.0,105.6,2.0,99.7,-3.9,Won Finals,G. Popovich (60-22),"T. Duncan ,16.5",5.8999999999999915,60.024
1383,2001-02,NBA,San Antonio Spurs*,58,24,0.707,1st of 7,6.28,90.0,-0.7,106.5,2.0,99.7,-4.8,Lost W. Conf. Semis,G. Popovich (58-24),"T. Duncan ,17.8",6.799999999999997,57.974
1384,2000-01,NBA,San Antonio Spurs*,58,24,0.707,1st of 7,7.92,89.6,-1.7,106.6,3.6,98.0,-5.0,Lost W. Conf. Finals,G. Popovich (58-24),"T. Duncan ,13.2",8.599999999999994,57.974
1385,1999-00,NBA,San Antonio Spurs*,53,29,0.646,2nd of 7,5.92,90.8,-2.3,105.0,0.9,98.6,-5.5,Lost W. Conf. 1st Rnd.,G. Popovich (53-29),"T. Duncan ,13.0",6.400000000000006,52.972
1386,1998-99,NBA,San Antonio Spurs*,37,13,0.74,1st of 7,7.12,88.6,-0.3,104.0,1.8,95.0,-7.2,Won Finals,G. Popovich (37-13),"T. Duncan ,8.7",9.0,60.68
1387,1997-98,NBA,San Antonio Spurs*,56,26,0.683,2nd of 7,3.3,88.4,-1.9,103.8,-1.2,99.4,-5.6,Lost W. Conf. Semis,G. Popovich (56-26),"D. Robinson ,13.8",4.3999999999999915,56.00600000000001
1388,1996-97,NBA,San Antonio Spurs,20,62,0.244,6th of 7,-7.93,87.3,-2.8,103.3,-3.4,112.3,5.6,No,"B. Hill (3-15), G. Popovich (17-47)","W. Perdue ,4.4",-9.0,20.008
1389,1995-96,NBA,San Antonio Spurs*,59,23,0.72,1st of 7,5.98,93.3,1.5,110.2,2.6,103.5,-4.1,Lost W. Conf. Semis,B. Hill (59-23),"D. Robinson ,18.3",6.700000000000003,59.04
1390,1994-95,NBA,San Antonio Spurs*,62,20,0.756,1st of 6,5.9,94.6,1.7,111.7,3.4,105.4,-2.9,Lost W. Conf. Finals,B. Hill (62-20),"D. Robinson ,17.5",6.299999999999997,61.992
1391,1993-94,NBA,San Antonio Spurs*,55,27,0.671,2nd of 6,5.05,90.1,-5.0,110.4,4.1,104.6,-1.7,Lost W. Conf. 1st Rnd.,J. Lucas (55-27),"D. Robinson ,20.0",5.800000000000011,55.022000000000006
1392,1992-93,NBA,San Antonio Spurs*,49,33,0.598,2nd of 6,2.21,95.4,-1.4,109.6,1.6,106.8,-1.2,Lost W. Conf. Semis,"J. Tarkanian (9-11), R. Hughes (1-0), J. Lucas (39-22)","D. Robinson ,13.2",2.799999999999997,49.036
1393,1991-92,NBA,San Antonio Spurs*,47,35,0.573,2nd of 6,2.81,96.2,-0.4,107.5,-0.7,104.1,-4.1,Lost W. Conf. 1st Rnd.,"L. Brown (21-17), B. Bass (26-18)","D. Robinson ,13.9",3.4000000000000057,46.986
1394,1990-91,NBA,San Antonio Spurs*,55,27,0.671,1st of 7,4.3,98.6,0.8,107.8,-0.1,103.3,-4.6,Lost W. Conf. 1st Rnd.,L. Brown (55-27),"D. Robinson ,17.0",4.5,55.022000000000006
1395,1989-90,NBA,San Antonio Spurs*,56,26,0.683,1st of 7,3.58,98.5,0.2,107.7,-0.4,104.2,-3.9,Lost W. Conf. Semis,L. Brown (56-26),"D. Robinson ,15.1",3.5,56.00600000000001
1396,1988-89,NBA,San Antonio Spurs,21,61,0.256,5th of 6,-7.45,104.1,3.5,100.9,-6.9,107.9,0.1,No,L. Brown (21-61),"W. Anderson ,4.9",-7.0,20.992
1397,1987-88,NBA,San Antonio Spurs*,31,51,0.378,5th of 6,-5.02,104.4,4.8,108.2,0.2,112.8,4.8,Lost W. Conf. 1st Rnd.,B. Weiss (31-51),"A. Robertson ,5.8",-4.599999999999994,30.996
1398,1986-87,NBA,San Antonio Spurs,28,54,0.341,6th of 6,-5.09,101.7,0.9,105.9,-2.4,110.8,2.5,No,B. Weiss (28-54),"D. Greenwood ,6.2",-4.8999999999999915,27.962000000000003
1399,1985-86,NBA,San Antonio Spurs*,35,47,0.427,6th of 6,-2.06,103.8,1.7,106.5,-0.7,108.2,1.0,Lost W. Conf. 1st Rnd.,C. Fitzsimmons (35-47),"A. Robertson ,8.6",-1.7000000000000028,35.013999999999996
1400,1984-85,NBA,San Antonio Spurs*,41,41,0.5,5th of 6,0.63,103.9,1.8,109.9,2.0,109.0,1.1,Lost W. Conf. 1st Rnd.,C. Fitzsimmons (41-41),"A. Gilmore ,10.5",0.9000000000000057,41.0
1401,1983-84,NBA,San Antonio Spurs,37,45,0.451,5th of 6,-0.5,106.5,5.1,111.2,3.6,111.4,3.8,No,"M. McHone (11-20), B. Bass (26-25)","A. Gilmore ,6.7",-0.20000000000000284,36.982
1402,1982-83,NBA,San Antonio Spurs*,53,29,0.646,1st of 6,3.1,103.3,0.2,110.1,5.4,106.6,1.9,Lost W. Conf. Finals,S. Albeck (53-29),"A. Gilmore ,11.0",3.5,52.972
1403,1981-82,NBA,San Antonio Spurs*,48,34,0.585,1st of 6,1.79,102.5,1.6,109.9,3.0,107.6,0.7,Lost W. Conf. Finals,S. Albeck (48-34),"G. Gervin ,10.7",2.3000000000000114,47.97
1404,1980-81,NBA,San Antonio Spurs*,52,30,0.634,1st of 6,2.18,102.9,1.1,108.5,3.0,105.7,0.2,Lost W. Conf. Semis,S. Albeck (52-30),"G. Gervin ,10.5",2.799999999999997,51.988
1405,1979-80,NBA,San Antonio Spurs*,41,41,0.5,3rd of 6,-0.24,109.5,6.4,108.6,3.3,109.0,3.7,Lost E. Conf. 1st Rnd.,"D. Moe (33-33), B. Bass (8-8)","G. Gervin ,10.6",-0.4000000000000057,41.0
1406,1978-79,NBA,San Antonio Spurs*,48,34,0.585,1st of 6,4.97,110.6,4.8,107.1,3.3,102.4,-1.4,Lost E. Conf. Finals,D. Moe (48-34),"G. Gervin ,11.4",4.699999999999989,47.97
1407,1977-78,NBA,San Antonio Spurs*,52,30,0.634,1st of 6,3.2,109.0,2.3,104.5,3.6,101.4,0.5,Lost E. Conf. Semis,D. Moe (52-30),"G. Gervin ,12.0",3.0999999999999943,51.988
1408,1976-77,NBA,San Antonio Spurs*,44,38,0.537,3rd of 6,0.53,111.8,5.3,102.5,3.0,102.0,2.5,Lost E. Conf. 1st Rnd.,D. Moe (44-38),"G. Gervin ,10.5",0.5,44.034000000000006
1409,1975-76,ABA,San Antonio Spurs*,50,34,0.595,3rd of 0,3.82,106.8,-0.1,107.5,3.4,103.6,-0.5,Lost Semis,B. Bass (50-34),"J. Silas ,13.1",3.9000000000000057,48.79
1410,1974-75,ABA,San Antonio Spurs*,51,33,0.607,2nd of 5,3.89,102.9,-0.2,109.5,4.8,105.4,0.7,Lost W. Div. Semis,"T. Nissalke (18-10), B. Bass (33-23)","G. Gervin ,10.0",4.099999999999994,49.774
1411,1973-74,ABA,San Antonio Spurs*,45,39,0.536,3rd of 5,0.74,95.0,-7.6,101.7,-1.3,100.8,-2.2,Lost W. Div. Semis,T. Nissalke (45-39),"J. Silas ,7.9",0.9000000000000057,43.952000000000005
1412,1972-73,ABA,Dallas Chaparrals,28,56,0.333,5th of 5,-3.79,108.6,-0.7,101.1,-0.7,105.1,3.3,No,"B. McCarthy (24-48), D. Brown (4-8)","J. Silas ,7.4",-4.0,27.306
1413,1971-72,ABA,Dallas Chaparrals*,42,42,0.5,3rd of 5,0.26,103.4,-8.5,99.7,-0.9,99.6,-1.0,Lost W. Div. Semis,T. Nissalke (42-42),"D. Freeman ,8.9",0.10000000000000853,41.0
1414,1970-71,ABA,Texas Chaparrals*,30,54,0.357,4th of 5,-2.21,114.3,3.2,105.1,0.1,107.7,2.7,Lost W. Div. Semis,"M. Williams (5-14), B. Blakeley (25-40)","J. Beasley ,6.8",-2.6000000000000085,29.273999999999997
1415,1969-70,ABA,Dallas Chaparrals*,45,39,0.536,2nd of 5,2.13,113.1,3.9,105.3,2.6,103.6,0.9,Lost W. Div. Semis,"C. Hagan (22-21), M. Williams (23-18)","G. Combs ,8.6",1.7000000000000028,43.952000000000005
1416,1968-69,ABA,Dallas Chaparrals*,41,37,0.526,4th of 6,-0.31,105.8,-3.6,104.2,0.2,104.8,0.8,Lost W. Div. Semis,C. Hagan (41-37),"J. Beasley ,8.1",-0.5999999999999943,43.132000000000005
1417,1967-68,ABA,Dallas Chaparrals*,46,32,0.59,2nd of 6,0.98,105.0,-2.0,103.7,2.4,102.5,1.2,Lost W. Div. Finals,C. Hagan (46-32),"J. Beasley ,8.9",1.2000000000000028,48.379999999999995
1419,2021-22,NBA,Toronto Raptors*,48,34,0.585,3rd of 5,2.38,96.0,-2.2,112.9,0.9,110.5,-1.5,Lost E. Conf. 1st Rnd.,N. Nurse (48-34),"P. Siakam ,8.1",2.4000000000000057,47.97
1420,2020-21,NBA,Toronto Raptors,27,45,0.375,5th of 5,-0.54,99.2,0.0,112.0,-0.3,112.5,0.2,No,N. Nurse (27-45),"C. Boucher ,6.1",-0.5,30.75
1421,2019-20,NBA,Toronto Raptors*,53,19,0.736,1st of 5,5.97,100.9,0.6,111.1,0.5,105.0,-5.6,Lost E. Conf. Semis,N. Nurse (53-19),"K. Lowry ,7.5",6.099999999999994,60.352
1422,2018-19,NBA,Toronto Raptors*,58,24,0.707,1st of 5,5.49,100.2,0.2,113.1,2.7,107.1,-3.3,Won Finals,N. Nurse (58-24),"K. Leonard ,9.5",6.0,57.974
1423,2017-18,NBA,Toronto Raptors*,59,23,0.72,1st of 5,7.29,97.4,0.1,113.8,5.2,105.9,-2.7,Lost E. Conf. Semis,D. Casey (59-23),"K. Lowry ,10.2",7.8999999999999915,59.04
1424,2016-17,NBA,Toronto Raptors*,51,31,0.622,2nd of 5,3.65,94.7,-1.7,112.3,3.5,107.8,-1.0,Lost E. Conf. Semis,D. Casey (51-31),"K. Lowry ,10.1",4.5,51.004
1425,2015-16,NBA,Toronto Raptors*,56,26,0.683,1st of 5,4.08,92.9,-2.9,110.0,3.6,105.2,-1.2,Lost E. Conf. Finals,D. Casey (56-26),"K. Lowry ,11.6",4.799999999999997,56.00600000000001
1426,2014-15,NBA,Toronto Raptors*,49,33,0.598,1st of 5,2.45,92.8,-1.1,111.0,5.4,107.7,2.1,Lost E. Conf. 1st Rnd.,D. Casey (49-33),"J. Valančiūnas ,8.2",3.299999999999997,49.036
1427,2013-14,NBA,Toronto Raptors*,48,34,0.585,1st of 5,2.55,91.8,-2.1,108.8,2.1,105.3,-1.4,Lost E. Conf. 1st Rnd.,D. Casey (48-34),"K. Lowry ,11.7",3.5,47.97
1428,2012-13,NBA,Toronto Raptors,34,48,0.415,5th of 5,-1.96,90.4,-1.6,105.9,0.0,107.5,1.6,No,D. Casey (34-48),"A. Johnson ,7.3",-1.5999999999999943,34.03
1429,2011-12,NBA,Toronto Raptors,23,43,0.348,4th of 5,-3.67,89.3,-2.0,100.8,-3.8,104.5,-0.1,No,D. Casey (23-43),"J. Calderón ,5.1",-3.700000000000003,28.535999999999998
1430,2010-11,NBA,Toronto Raptors,22,60,0.268,5th of 5,-6.28,92.9,0.8,106.1,-1.2,112.9,5.6,No,J. Triano (22-60),"A. Johnson ,5.6",-6.800000000000011,21.976000000000003
1431,2009-10,NBA,Toronto Raptors,40,42,0.488,2nd of 5,-1.83,93.1,0.4,111.3,3.7,113.2,5.6,No,J. Triano (40-42),"C. Bosh ,9.6",-1.9000000000000057,40.016
1432,2008-09,NBA,Toronto Raptors,33,49,0.402,4th of 5,-2.54,92.0,0.3,107.0,-1.3,110.0,1.7,No,"S. Mitchell (8-9), J. Triano (25-40)","C. Bosh ,9.7",-3.0,32.964
1433,2007-08,NBA,Toronto Raptors*,41,41,0.5,2nd of 5,2.47,90.2,-2.2,110.2,2.7,107.0,-0.5,Lost E. Conf. 1st Rnd.,S. Mitchell (41-41),"J. Calderón ,10.2",3.200000000000003,41.0
1434,2006-07,NBA,Toronto Raptors*,47,35,0.573,1st of 5,0.61,92.6,0.7,107.0,0.5,106.0,-0.5,Lost E. Conf. 1st Rnd.,S. Mitchell (47-35),"C. Bosh ,9.6",1.0,46.986
1435,2005-06,NBA,Toronto Raptors,27,55,0.329,4th of 5,-3.03,91.1,0.6,109.5,3.3,112.7,6.5,No,S. Mitchell (27-55),"C. Bosh ,9.8",-3.200000000000003,26.978
1436,2004-05,NBA,Toronto Raptors,33,49,0.402,4th of 5,-1.81,92.7,1.8,106.9,0.8,108.7,2.6,No,S. Mitchell (33-49),"C. Bosh ,6.8",-1.7999999999999972,32.964
1437,2003-04,NBA,Toronto Raptors,33,49,0.402,6th of 8,-3.42,86.8,-3.3,97.0,-5.9,100.4,-2.5,No,K. O'Neill (33-49),"D. Marshall ,9.8",-3.4000000000000057,32.964
1438,2002-03,NBA,Toronto Raptors,24,58,0.293,7th of 8,-6.1,89.9,-1.1,100.5,-3.1,107.0,3.4,No,L. Wilkens (24-58),"A. Williams ,5.5",-6.5,24.026
1439,2001-02,NBA,Toronto Raptors*,42,40,0.512,3rd of 8,-0.71,88.8,-1.9,102.6,-1.9,103.1,-1.4,Lost E. Conf. 1st Rnd.,L. Wilkens (42-40),"V. Carter ,7.0",-0.5,41.984
1440,2000-01,NBA,Toronto Raptors*,47,35,0.573,2nd of 8,1.69,90.9,-0.4,105.9,2.9,103.4,0.4,Lost E. Conf. Semis,L. Wilkens (47-35),"V. Carter ,12.9",2.5,46.986
1441,1999-00,NBA,Toronto Raptors*,45,37,0.549,3rd of 8,-0.46,92.5,-0.6,104.7,0.6,104.9,0.8,Lost E. Conf. 1st Rnd.,B. Carter (45-37),"V. Carter ,11.8",-0.20000000000000284,45.018
1442,1998-99,NBA,Toronto Raptors,23,27,0.46,6th of 8,-1.32,88.8,-0.1,102.0,-0.2,103.9,1.7,No,B. Carter (23-27),"V. Carter ,5.0",-1.9000000000000057,37.72
1443,1997-98,NBA,Toronto Raptors,16,66,0.195,8th of 8,-8.33,92.6,2.3,101.2,-3.8,111.0,6.0,No,"D. Walker (11-38), B. Carter (5-28)","D. Christie ,4.0",-9.799999999999997,15.99
1444,1996-97,NBA,Toronto Raptors,30,52,0.366,8th of 8,-2.56,90.6,0.5,104.6,-2.1,108.0,1.3,No,D. Walker (30-52),"D. Stoudamire ,7.6",-3.4000000000000057,30.012
1445,1995-96,NBA,Toronto Raptors,21,61,0.256,8th of 8,-7.2,93.2,1.4,103.8,-3.8,111.8,4.2,No,B. Malone (21-61),"T. Murray ,4.9",-8.0,20.992
1447,2021-22,NBA,Utah Jazz*,49,33,0.598,1st of 5,5.67,97.1,-1.1,116.7,4.7,110.5,-1.5,Lost W. Conf. 1st Rnd.,Q. Snyder (49-33),"R. Gobert ,11.7",6.200000000000003,49.036
1448,2020-21,NBA,Utah Jazz*,52,20,0.722,1st of 5,8.97,98.5,-0.7,117.6,5.3,108.3,-4.0,Lost W. Conf. Semis,Q. Snyder (52-20),"R. Gobert ,11.3",9.299999999999997,59.204
1449,2019-20,NBA,Utah Jazz*,44,28,0.611,3rd of 5,2.52,98.6,-1.7,112.3,1.7,109.9,-0.7,Lost W. Conf. 1st Rnd.,Q. Snyder (44-28),"R. Gobert ,10.7",2.3999999999999915,50.102
1450,2018-19,NBA,Utah Jazz*,50,32,0.61,3rd of 5,5.28,100.3,0.3,110.9,0.5,105.7,-4.7,Lost W. Conf. 1st Rnd.,Q. Snyder (50-32),"R. Gobert ,14.4",5.200000000000003,50.019999999999996
1451,2017-18,NBA,Utah Jazz*,48,34,0.585,3rd of 5,4.47,95.7,-1.6,108.4,-0.2,103.9,-4.7,Lost W. Conf. Semis,Q. Snyder (48-34),"R. Gobert ,8.1",4.5,47.97
1452,2016-17,NBA,Utah Jazz*,51,31,0.622,1st of 5,4.0,91.6,-4.8,109.6,0.8,105.3,-3.5,Lost W. Conf. Semis,Q. Snyder (51-31),"R. Gobert ,14.3",4.299999999999997,51.004
1453,2015-16,NBA,Utah Jazz,40,42,0.488,3rd of 5,1.84,91.0,-4.8,105.9,-0.5,103.9,-2.5,No,Q. Snyder (40-42),"G. Hayward ,8.9",2.0,40.016
1454,2014-15,NBA,Utah Jazz,38,44,0.463,3rd of 5,0.71,90.4,-3.5,105.1,-0.5,104.9,-0.7,No,Q. Snyder (38-44),"R. Gobert ,9.3",0.19999999999998863,37.966
1455,2013-14,NBA,Utah Jazz,25,57,0.305,5th of 5,-6.27,91.4,-2.5,103.5,-3.2,111.3,4.6,No,T. Corbin (25-57),"D. Favors ,5.1",-7.799999999999997,25.009999999999998
1456,2012-13,NBA,Utah Jazz,43,39,0.524,3rd of 5,0.3,90.9,-1.1,106.7,0.8,106.8,0.9,No,T. Corbin (43-39),"A. Jefferson ,7.7",-0.09999999999999432,42.968
1457,2011-12,NBA,Utah Jazz*,36,30,0.545,3rd of 5,0.92,91.4,0.1,106.8,2.2,106.1,1.5,Lost W. Conf. 1st Rnd.,T. Corbin (36-30),"P. Millsap ,7.8",0.7000000000000028,44.690000000000005
1458,2010-11,NBA,Utah Jazz,39,43,0.476,4th of 5,-1.44,91.0,-1.1,108.1,0.8,110.1,2.8,No,"J. Sloan (31-23), T. Corbin (8-20)","A. Jefferson ,7.8",-2.0,39.032
1459,2009-10,NBA,Utah Jazz*,53,29,0.646,2nd of 5,5.33,93.8,1.1,110.7,3.1,105.0,-2.6,Lost W. Conf. Semis,J. Sloan (53-29),"D. Williams ,10.3",5.700000000000003,52.972
1460,2008-09,NBA,Utah Jazz*,48,34,0.585,3rd of 5,2.31,93.1,1.4,110.1,1.8,107.3,-1.0,Lost W. Conf. 1st Rnd.,J. Sloan (48-34),"D. Williams ,8.4",2.799999999999997,47.97
1461,2007-08,NBA,Utah Jazz*,54,28,0.659,1st of 5,6.86,93.2,0.8,113.8,6.3,106.5,-1.0,Lost W. Conf. Semis,J. Sloan (54-28),"D. Williams ,11.3",7.299999999999997,54.038000000000004
1462,2006-07,NBA,Utah Jazz*,51,31,0.622,1st of 5,3.06,91.6,-0.3,110.1,3.6,107.0,0.5,Lost W. Conf. Finals,J. Sloan (51-31),"C. Boozer ,9.9",3.0999999999999943,51.004
1463,2005-06,NBA,Utah Jazz,41,41,0.5,2nd of 5,-2.49,87.8,-2.7,104.1,-2.1,107.0,0.8,No,J. Sloan (41-41),"M. Okur ,9.3",-2.9000000000000057,41.0
1464,2004-05,NBA,Utah Jazz,26,56,0.317,5th of 5,-3.74,88.4,-2.5,104.7,-1.4,109.5,3.4,No,J. Sloan (26-56),"M. Okur ,7.0",-4.799999999999997,25.994
1465,2003-04,NBA,Utah Jazz,42,40,0.512,7th of 7,-0.53,86.6,-3.5,101.9,-1.0,103.3,0.4,No,J. Sloan (42-40),"A. Kirilenko ,11.6",-1.3999999999999915,41.984
1466,2002-03,NBA,Utah Jazz*,47,35,0.573,4th of 7,2.76,89.3,-1.7,105.5,1.9,102.8,-0.8,Lost W. Conf. 1st Rnd.,J. Sloan (47-35),"K. Malone ,11.1",2.700000000000003,46.986
1467,2001-02,NBA,Utah Jazz*,44,38,0.537,4th of 7,1.21,90.3,-0.4,105.6,1.1,104.6,0.1,Lost W. Conf. 1st Rnd.,J. Sloan (44-38),"J. Stockton ,10.7",1.0,44.034000000000006
1468,2000-01,NBA,Utah Jazz*,53,29,0.646,2nd of 7,5.0,89.8,-1.5,107.6,4.6,102.4,-0.6,Lost W. Conf. 1st Rnd.,J. Sloan (53-29),"K. Malone ,13.1",5.199999999999989,52.972
1469,1999-00,NBA,Utah Jazz*,55,27,0.671,1st of 7,4.52,89.6,-3.5,107.3,3.2,102.3,-1.8,Lost W. Conf. Semis,J. Sloan (55-27),"K. Malone ,15.3",5.0,55.022000000000006
1470,1998-99,NBA,Utah Jazz*,37,13,0.74,2nd of 7,5.54,87.0,-1.9,105.8,3.6,98.4,-3.8,Lost W. Conf. Semis,J. Sloan (37-13),"K. Malone ,9.6",7.3999999999999915,60.68
1471,1997-98,NBA,Utah Jazz*,62,20,0.756,1st of 7,5.73,89.2,-1.1,112.7,7.7,105.4,0.4,Lost Finals,J. Sloan (62-20),"K. Malone ,16.4",7.299999999999997,61.992
1472,1996-97,NBA,Utah Jazz*,64,18,0.78,1st of 7,7.97,90.0,-0.1,113.6,6.9,104.0,-2.7,Lost Finals,J. Sloan (64-18),"K. Malone ,16.7",9.599999999999994,63.96
1473,1995-96,NBA,Utah Jazz*,55,27,0.671,2nd of 7,6.25,90.0,-1.8,113.3,5.7,106.1,-1.5,Lost W. Conf. Finals,J. Sloan (55-27),"K. Malone ,15.1",7.200000000000003,55.022000000000006
1474,1994-95,NBA,Utah Jazz*,60,22,0.732,2nd of 6,7.76,92.6,-0.3,114.3,6.0,105.7,-2.6,Lost W. Conf. 1st Rnd.,J. Sloan (60-22),"J. Stockton ,13.9",8.599999999999994,60.024
1475,1993-94,NBA,Utah Jazz*,53,29,0.646,3rd of 6,4.1,93.1,-2.0,108.6,2.3,104.1,-2.2,Lost W. Conf. Finals,J. Sloan (53-29),"K. Malone ,13.4",4.5,52.972
1476,1992-93,NBA,Utah Jazz*,47,35,0.573,3rd of 6,1.74,96.5,-0.3,109.6,1.6,107.4,-0.6,Lost W. Conf. 1st Rnd.,J. Sloan (47-35),"K. Malone ,15.4",2.1999999999999886,46.986
1477,1991-92,NBA,Utah Jazz*,55,27,0.671,1st of 6,5.7,95.5,-1.1,112.2,4.0,105.6,-2.6,Lost W. Conf. Finals,J. Sloan (55-27),"K. Malone ,15.1",6.6000000000000085,55.022000000000006
1478,1990-91,NBA,Utah Jazz*,54,28,0.659,2nd of 7,3.18,95.3,-2.5,108.6,0.7,105.1,-2.8,Lost W. Conf. Semis,J. Sloan (54-28),"K. Malone ,15.5",3.5,54.038000000000004
1479,1989-90,NBA,Utah Jazz*,55,27,0.671,2nd of 7,4.82,96.1,-2.2,110.3,2.2,105.4,-2.7,Lost W. Conf. 1st Rnd.,J. Sloan (55-27),"K. Malone ,15.9",4.8999999999999915,55.022000000000006
1480,1988-89,NBA,Utah Jazz*,51,31,0.622,1st of 6,4.01,98.0,-2.6,106.6,-1.2,101.5,-6.3,Lost W. Conf. 1st Rnd.,"F. Layden (11-6), J. Sloan (40-25)","J. Stockton ,15.6",5.099999999999994,51.004
1481,1987-88,NBA,Utah Jazz*,47,35,0.573,3rd of 6,2.96,101.5,1.9,106.8,-1.2,103.1,-4.9,Lost W. Conf. Semis,F. Layden (47-35),"J. Stockton ,14.1",3.700000000000003,46.986
1482,1986-87,NBA,Utah Jazz*,44,38,0.537,2nd of 6,0.04,103.2,2.4,104.1,-4.2,103.7,-4.6,Lost W. Conf. 1st Rnd.,F. Layden (44-38),"K. Malone ,6.9",0.3999999999999915,44.034000000000006
1483,1985-86,NBA,Utah Jazz*,42,40,0.512,4th of 6,-0.67,103.3,1.2,104.2,-3.0,104.6,-2.6,Lost W. Conf. 1st Rnd.,F. Layden (42-40),"A. Dantley ,12.8",-0.3999999999999915,41.984
1484,1984-85,NBA,Utah Jazz*,41,41,0.5,4th of 6,-0.33,105.1,3.0,103.3,-4.6,103.4,-4.5,Lost W. Conf. Semis,F. Layden (41-41),"A. Dantley ,8.0",-0.10000000000000853,41.0
1485,1983-84,NBA,Utah Jazz*,45,37,0.549,1st of 6,0.81,104.9,3.5,109.0,1.4,108.0,0.4,Lost W. Conf. Semis,F. Layden (45-37),"A. Dantley ,14.6",1.0,45.018
1486,1982-83,NBA,Utah Jazz,30,52,0.366,5th of 6,-4.22,107.3,4.2,101.2,-3.5,105.1,0.4,No,F. Layden (30-52),"R. Green ,6.6",-3.8999999999999915,30.012
1487,1981-82,NBA,Utah Jazz,25,57,0.305,6th of 6,-5.63,103.9,3.0,106.2,-0.7,111.7,4.8,No,"T. Nissalke (8-12), F. Layden (17-45)","A. Dantley ,12.6",-5.5,25.009999999999998
1488,1980-81,NBA,Utah Jazz,28,54,0.341,5th of 6,-5.99,97.7,-4.1,103.4,-2.1,109.4,3.9,No,T. Nissalke (28-54),"A. Dantley ,13.6",-6.0,27.962000000000003
1489,1979-80,NBA,Utah Jazz,24,58,0.293,5th of 5,-5.71,97.6,-5.5,104.2,-1.1,110.4,5.1,No,T. Nissalke (24-58),"A. Dantley ,10.5",-6.200000000000003,24.026
1490,1978-79,NBA,New Orleans Jazz,26,56,0.317,6th of 6,-5.97,108.6,2.8,99.6,-4.2,105.4,1.6,No,E. Baylor (26-56),"R. Kelley ,8.6",-5.800000000000011,25.994
1491,1977-78,NBA,New Orleans Jazz,39,43,0.476,5th of 6,-1.8,108.3,1.6,98.9,-2.0,100.6,-0.3,No,E. Baylor (39-43),"T. Robinson ,6.5",-1.6999999999999886,39.032
1492,1976-77,NBA,New Orleans Jazz,35,47,0.427,5th of 6,-2.68,107.2,0.7,97.0,-2.5,99.7,0.2,No,"B. van Breda Kolff (14-12), E. Baylor (21-35)","P. Maravich ,6.4",-2.700000000000003,35.013999999999996
1493,1975-76,NBA,New Orleans Jazz,38,44,0.463,4th of 5,-0.74,106.7,1.2,96.6,-1.7,97.4,-0.9,No,B. van Breda Kolff (38-44),"P. Maravich ,7.1",-0.8000000000000114,37.966
1494,1974-75,NBA,New Orleans Jazz,23,59,0.28,5th of 5,-7.3,109.4,4.9,92.5,-5.2,99.7,2.0,No,"S. Robertson (1-14), E. Baylor (0-1), B. van Breda Kolff (22-44)","P. Maravich ,3.9",-7.200000000000003,22.96
1496,2021-22,NBA,Washington Wizards,35,47,0.427,4th of 5,-3.23,97.0,-1.2,111.1,-0.9,114.5,2.5,No,W. Unseld (35-47),"D. Gafford ,6.0",-3.4000000000000057,35.013999999999996
